id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,customer_type
order_1448,user_7705,2025-04-02,ARGENTINA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,309.15,10.0,608.3,RETAIL
order_1449,user_1469,2025-06-17,ARGENTINA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,337.76,10.0,665.52,RETAIL
order_1450,user_3489,2025-03-18,ARGENTINA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,266.9,0.0,266.9,RETAIL
order_1451,user_4882,2025-03-04,COLOMBIA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,187.27,10.0,177.27,RETAIL
order_1452,user_4178,2025-04-07,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,219.84,10.0,209.84,RETAIL
order_1453,user_363,2025-06-18,COLOMBIA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,2,174.36,10.0,338.71,RETAIL
order_1454,user_516,2025-01-22,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,54.16,0.0,54.16,RETAIL
order_1455,user_4587,2025-06-10,COLOMBIA,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,246.2,10.0,236.2,RETAIL
order_1456,user_4070,2025-05-29,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,127.17,0.0,127.17,RETAIL
order_1457,user_7309,2025-01-29,ARGENTINA,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,128.89,0.0,257.79,RETAIL
order_1458,user_5605,2025-06-02,MEXICO,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,74.18,0.0,148.37,RETAIL
order_1459,user_3185,2025-02-06,COLOMBIA,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,461.58,0.0,923.17,RETAIL
order_1460,user_4822,2025-02-16,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,33.64,0.0,67.28,RETAIL
order_1461,user_1255,2025-05-07,MEXICO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,407.59,15.0,392.59,RETAIL
order_1462,user_2141,2025-02-23,ARGENTINA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,375.15,5.0,745.31,RETAIL
order_1463,user_1031,2025-05-06,COLOMBIA,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,148.8,10.0,138.8,RETAIL
order_1464,user_1817,2025-04-16,ARGENTINA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,251.9,10.0,241.9,RETAIL
order_1465,user_4147,2025-06-10,COLOMBIA,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,246.28,0.0,492.55,RETAIL
order_1466,user_2127,2025-06-25,ARGENTINA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,429.64,10.0,419.64,RETAIL
order_1467,user_6203,2025-03-22,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,457.82,0.0,457.82,RETAIL
order_1468,user_3405,2025-04-26,COLOMBIA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,402.12,15.0,387.12,RETAIL
order_1469,user_6736,2025-02-16,COLOMBIA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,479.28,5.0,953.56,RETAIL
order_1470,user_4072,2025-02-15,COLOMBIA,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,298.86,10.0,288.86,RETAIL
order_1471,user_684,2025-06-11,ARGENTINA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,423.43,0.0,846.85,RETAIL
order_1472,user_7668,2025-01-09,MEXICO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,363.5,10.0,353.5,RETAIL
order_1473,user_1377,2025-03-29,MEXICO,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,33.61,0.0,67.22,RETAIL
order_1474,user_7998,2025-05-04,COLOMBIA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,284.72,0.0,284.72,RETAIL
order_1475,user_6671,2025-06-03,MEXICO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,211.68,0.0,423.36,RETAIL
order_1476,user_1060,2025-02-10,COLOMBIA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,378.66,0.0,757.33,RETAIL
order_1477,user_6242,2025-03-07,MEXICO,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,211.87,10.0,201.87,RETAIL
order_1478,user_7393,2025-02-19,MEXICO,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,1,303.13,5.0,298.13,RETAIL
order_1479,user_6892,2025-05-18,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,241.76,0.0,241.76,RETAIL
order_1480,user_6548,2025-05-12,MEXICO,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,343.88,5.0,338.88,RETAIL
order_1481,user_2272,2025-02-25,MEXICO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,289.33,5.0,284.33,RETAIL
order_1482,user_7088,2025-01-30,ARGENTINA,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,149.5,0.0,149.5,RETAIL
order_1483,user_3078,2025-01-08,ARGENTINA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,464.3,0.0,928.59,RETAIL
order_1484,user_1761,2025-02-26,MEXICO,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,175.11,0.0,350.23,RETAIL
order_1485,user_7089,2025-06-27,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,110.55,10.0,211.1,RETAIL
order_1486,user_3353,2025-03-10,ARGENTINA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,173.85,0.0,347.69,RETAIL
order_1487,user_2166,2025-02-21,COLOMBIA,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,93.75,5.0,182.49,RETAIL
order_1488,user_3297,2025-03-31,ARGENTINA,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,100.78,10.0,191.57,RETAIL
order_1489,user_6378,2025-06-16,MEXICO,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,495.51,0.0,991.01,RETAIL
order_1490,user_2137,2025-05-07,ARGENTINA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,1,137.63,0.0,137.63,RETAIL
order_1491,user_6823,2025-04-13,MEXICO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,47.37,0.0,94.75,RETAIL
order_1492,user_7130,2025-03-06,COLOMBIA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,377.01,0.0,377.01,RETAIL
order_1493,user_1962,2025-06-25,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,161.21,10.0,151.21,RETAIL
order_1494,user_4459,2025-03-13,COLOMBIA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,166.21,0.0,166.21,RETAIL
order_1495,user_4425,2025-01-27,COLOMBIA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,498.38,0.0,498.38,RETAIL
order_1496,user_5089,2025-05-31,MEXICO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,320.12,10.0,310.12,RETAIL
order_1497,user_39,2025-02-22,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,229.38,5.0,453.76,RETAIL
order_1498,user_6378,2025-05-05,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,162.59,15.0,147.59,RETAIL
order_1499,user_4229,2025-04-25,COLOMBIA,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,453.41,0.0,453.41,RETAIL
order_1500,user_3963,2025-03-11,COLOMBIA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,241.31,5.0,477.62,RETAIL
order_1501,user_2795,2025-06-09,ARGENTINA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,456.3,5.0,451.3,RETAIL
order_1502,user_2877,2025-04-09,MEXICO,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,83.22,0.0,166.43,RETAIL
order_1503,user_3861,2025-05-26,COLOMBIA,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,160.99,0.0,321.98,RETAIL
order_1504,user_1950,2025-06-11,ARGENTINA,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,228.6,0.0,228.6,RETAIL
order_1505,user_6052,2025-04-26,COLOMBIA,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,81.93,5.0,158.86,RETAIL
order_1506,user_7685,2025-01-09,MEXICO,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,114.69,0.0,114.69,RETAIL
order_1507,user_7841,2025-03-06,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,193.37,10.0,376.75,RETAIL
order_1508,user_5265,2025-03-17,ARGENTINA,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,139.99,10.0,269.97,RETAIL
order_1509,user_886,2025-06-15,COLOMBIA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,57.33,0.0,57.33,RETAIL
order_1510,user_3026,2025-05-16,ARGENTINA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,365.35,5.0,725.69,RETAIL
order_1511,user_1912,2025-01-08,ARGENTINA,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,267.41,0.0,267.41,RETAIL
order_1512,user_7776,2025-03-24,MEXICO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,268.57,5.0,532.14,RETAIL
order_1513,user_6907,2025-02-17,COLOMBIA,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,485.3,5.0,965.61,RETAIL
order_1514,user_3293,2025-01-19,ARGENTINA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,51.41,10.0,41.41,RETAIL
order_1515,user_1099,2025-04-06,ARGENTINA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,295.81,0.0,591.62,RETAIL
order_1516,user_2000,2025-03-22,MEXICO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,336.02,10.0,662.05,RETAIL
order_1517,user_5718,2025-03-23,COLOMBIA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,255.28,10.0,245.28,RETAIL
order_1518,user_6651,2025-03-26,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,392.3,0.0,392.3,RETAIL
order_1519,user_900,2025-05-26,MEXICO,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,323.56,10.0,313.56,RETAIL
order_1520,user_7150,2025-03-01,ARGENTINA,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,140.77,0.0,140.77,RETAIL
order_1521,user_5395,2025-04-09,ARGENTINA,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,256.73,0.0,256.73,RETAIL
order_1522,user_5775,2025-02-24,COLOMBIA,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,380.79,10.0,751.59,RETAIL
order_1523,user_3775,2025-01-27,MEXICO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,68.02,5.0,131.05,RETAIL
order_1524,user_1208,2025-06-05,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,310.08,15.0,605.15,RETAIL
order_1525,user_2353,2025-06-21,COLOMBIA,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,2,412.27,0.0,824.54,RETAIL
order_1526,user_1521,2025-06-15,COLOMBIA,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,198.78,0.0,198.78,RETAIL
order_1527,user_5982,2025-04-22,COLOMBIA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,487.95,5.0,482.95,RETAIL
order_1528,user_4258,2025-03-23,ARGENTINA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,277.37,5.0,549.73,RETAIL
order_1529,user_6524,2025-01-13,MEXICO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,192.18,10.0,182.18,RETAIL
order_1530,user_1261,2025-05-08,COLOMBIA,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,97.16,0.0,97.16,RETAIL
order_1531,user_660,2025-03-12,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,267.28,10.0,524.56,RETAIL
order_1532,user_7583,2025-02-01,ARGENTINA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,260.85,0.0,521.69,RETAIL
order_1533,user_5294,2025-06-03,COLOMBIA,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,410.43,0.0,410.43,RETAIL
order_1534,user_510,2025-04-09,ARGENTINA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,282.65,0.0,565.3,RETAIL
order_1535,user_7947,2025-01-06,MEXICO,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,374.32,0.0,748.64,RETAIL
order_1536,user_7934,2025-06-14,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,343.22,5.0,338.22,RETAIL
order_1537,user_1204,2025-05-28,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,274.88,0.0,549.77,RETAIL
order_1538,user_5179,2025-04-29,MEXICO,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,1,262.67,0.0,262.67,RETAIL
order_1539,user_5762,2025-04-14,ARGENTINA,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,326.9,15.0,311.9,RETAIL
order_1540,user_7004,2025-05-17,COLOMBIA,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,272.11,10.0,534.22,RETAIL
order_1541,user_2720,2025-01-11,MEXICO,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,206.37,0.0,412.74,RETAIL
order_1542,user_2020,2025-01-05,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,316.83,0.0,316.83,RETAIL
order_1543,user_6535,2025-01-25,MEXICO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,270.49,10.0,260.49,RETAIL
order_1544,user_2213,2025-04-17,COLOMBIA,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,393.6,10.0,383.6,RETAIL
order_1545,user_1999,2025-03-12,ARGENTINA,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,73.26,0.0,73.26,RETAIL
order_1546,user_2030,2025-03-30,MEXICO,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,476.59,5.0,948.18,RETAIL
order_1547,user_4387,2025-05-23,COLOMBIA,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,2,34.81,0.0,69.63,RETAIL
order_1548,user_5847,2025-05-07,MEXICO,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,387.31,0.0,387.31,RETAIL
order_1549,user_330,2025-04-11,ARGENTINA,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,182.4,0.0,364.79,RETAIL
order_1550,user_1597,2025-04-27,MEXICO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,339.63,15.0,324.63,RETAIL
order_1551,user_395,2025-06-14,ARGENTINA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,220.14,0.0,440.28,RETAIL
order_1552,user_5806,2025-02-01,ARGENTINA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,374.5,15.0,359.5,RETAIL
order_1553,user_1662,2025-06-08,ARGENTINA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,296.25,5.0,587.5,RETAIL
order_1554,user_1805,2025-02-27,ARGENTINA,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,131.87,5.0,258.74,RETAIL
order_1555,user_6142,2025-01-03,ARGENTINA,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,436.18,0.0,436.18,RETAIL
order_1556,user_2020,2025-03-24,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,375.78,0.0,375.78,RETAIL
order_1557,user_5626,2025-04-22,MEXICO,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,34.45,0.0,34.45,RETAIL
order_1558,user_787,2025-01-23,ARGENTINA,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,197.86,5.0,390.72,RETAIL
order_1559,user_1942,2025-04-05,COLOMBIA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,239.2,10.0,468.41,RETAIL
order_1560,user_5713,2025-05-18,ARGENTINA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,404.29,0.0,808.58,RETAIL
order_1561,user_5922,2025-06-26,COLOMBIA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,78.36,10.0,68.36,RETAIL
order_1562,user_1088,2025-03-08,COLOMBIA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,474.59,0.0,949.18,RETAIL
order_1563,user_3232,2025-01-12,COLOMBIA,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,69.58,5.0,64.58,RETAIL
order_1564,user_7123,2025-03-19,MEXICO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,237.66,5.0,470.31,RETAIL
order_1565,user_505,2025-03-26,MEXICO,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,326.51,0.0,653.02,RETAIL
order_1566,user_3524,2025-04-08,MEXICO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,402.34,15.0,387.34,RETAIL
order_1567,user_2943,2025-02-13,MEXICO,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,248.47,0.0,248.47,RETAIL
order_1568,user_374,2025-05-30,COLOMBIA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,415.64,0.0,415.64,RETAIL
order_1569,user_5815,2025-02-02,MEXICO,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,88.6,0.0,88.6,RETAIL
order_1570,user_3396,2025-02-07,MEXICO,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,234.07,15.0,453.13,RETAIL
order_1571,user_4478,2025-04-16,MEXICO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,459.28,10.0,908.57,RETAIL
order_1572,user_2101,2025-06-21,ARGENTINA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,473.08,5.0,468.08,RETAIL
order_1573,user_1996,2025-05-16,ARGENTINA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,182.24,0.0,364.47,RETAIL
order_1574,user_5565,2025-05-03,ARGENTINA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,295.07,15.0,280.07,RETAIL
order_1575,user_2015,2025-03-13,MEXICO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,1,110.11,5.0,105.11,RETAIL
order_1576,user_963,2025-05-04,COLOMBIA,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,163.94,10.0,153.94,RETAIL
order_1577,user_3171,2025-03-09,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,1,276.22,0.0,276.22,RETAIL
order_1578,user_3921,2025-01-22,ARGENTINA,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,68.13,0.0,68.13,RETAIL
order_1579,user_4506,2025-03-04,COLOMBIA,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,2,247.16,0.0,494.31,RETAIL
order_1580,user_5209,2025-02-22,ARGENTINA,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,263.57,0.0,527.13,RETAIL
order_1581,user_1154,2025-01-20,ARGENTINA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,106.14,0.0,106.14,RETAIL
order_1582,user_5748,2025-01-16,MEXICO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,244.27,10.0,478.54,RETAIL
order_1583,user_7455,2025-06-21,ARGENTINA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,1,252.25,0.0,252.25,RETAIL
order_1584,user_3682,2025-04-09,MEXICO,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,193.59,10.0,377.19,RETAIL
order_1585,user_5189,2025-01-27,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,136.68,15.0,258.37,RETAIL
order_1586,user_4763,2025-06-01,COLOMBIA,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,437.77,10.0,427.77,RETAIL
order_1587,user_7771,2025-05-12,ARGENTINA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,113.47,0.0,226.93,RETAIL
order_1588,user_6947,2025-03-21,COLOMBIA,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,20.27,10.0,10.27,RETAIL
order_1589,user_5873,2025-06-17,ARGENTINA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,290.75,0.0,581.49,RETAIL
order_1590,user_6819,2025-05-10,COLOMBIA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,276.74,10.0,266.74,RETAIL
order_1591,user_3330,2025-02-03,MEXICO,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,244.28,0.0,244.28,RETAIL
order_1592,user_985,2025-04-04,MEXICO,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,132.01,0.0,132.01,RETAIL
order_1593,user_5508,2025-04-26,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,207.45,5.0,409.9,RETAIL
order_1594,user_2669,2025-05-12,COLOMBIA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,220.98,15.0,426.97,RETAIL
order_1595,user_5083,2025-04-13,ARGENTINA,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,288.04,0.0,576.07,RETAIL
order_1596,user_6045,2025-03-13,ARGENTINA,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,174.22,0.0,348.44,RETAIL
order_1597,user_3246,2025-06-25,ARGENTINA,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,51.73,0.0,103.47,RETAIL
order_1598,user_5667,2025-05-28,ARGENTINA,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,331.65,0.0,331.65,RETAIL
order_1599,user_6498,2025-02-07,ARGENTINA,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,333.61,0.0,667.23,RETAIL
order_1600,user_2906,2025-01-28,ARGENTINA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,139.58,10.0,129.58,RETAIL
order_1601,user_228,2025-03-03,COLOMBIA,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,289.62,0.0,579.25,RETAIL
order_1602,user_2540,2025-04-28,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,456.72,0.0,913.45,RETAIL
order_1603,user_1941,2025-01-08,COLOMBIA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,284.93,15.0,554.86,RETAIL
order_1604,user_2714,2025-05-16,MEXICO,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,26.86,5.0,48.73,RETAIL
order_1605,user_1545,2025-03-09,COLOMBIA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,163.01,0.0,326.01,RETAIL
order_1606,user_1821,2025-05-21,COLOMBIA,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,351.83,0.0,703.67,RETAIL
order_1607,user_2612,2025-04-21,COLOMBIA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,24.87,5.0,44.73,RETAIL
order_1608,user_172,2025-04-12,COLOMBIA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,84.79,15.0,154.58,RETAIL
order_1609,user_4241,2025-05-11,COLOMBIA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,79.83,15.0,144.66,RETAIL
order_1610,user_965,2025-04-23,COLOMBIA,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,396.38,0.0,396.38,RETAIL
order_1611,user_7763,2025-01-26,MEXICO,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,393.05,5.0,388.05,RETAIL
order_1612,user_6734,2025-04-08,COLOMBIA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,225.68,0.0,451.36,RETAIL
order_1613,user_6261,2025-04-19,ARGENTINA,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,321.93,0.0,643.87,RETAIL
order_1614,user_6793,2025-02-18,ARGENTINA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,26.96,5.0,48.91,RETAIL
order_1615,user_5282,2025-06-02,ARGENTINA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,425.83,5.0,846.67,RETAIL
order_1616,user_3002,2025-06-05,COLOMBIA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,420.5,0.0,420.5,RETAIL
order_1617,user_6211,2025-04-21,ARGENTINA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,84.3,0.0,168.59,RETAIL
order_1618,user_3872,2025-01-13,MEXICO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,415.56,0.0,831.13,RETAIL
order_1619,user_4868,2025-01-29,ARGENTINA,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,315.76,10.0,621.51,RETAIL
order_1620,user_3697,2025-01-14,MEXICO,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,32.05,0.0,64.09,RETAIL
order_1621,user_5760,2025-05-28,MEXICO,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,1,367.64,0.0,367.64,RETAIL
order_1622,user_789,2025-01-17,COLOMBIA,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,22.58,0.0,22.58,RETAIL
order_1623,user_859,2025-03-12,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,477.28,5.0,949.57,RETAIL
